,AgentNumber,PolicyNo,CUT_OFF,Applied Premium Date,Issued Date,Premium Collected,Receive Policy date,Freelook,FYC,RYC,Final_FYC,Final_RYC,Total_Commision,FYC/RYC,Status,Final_Result,KyTinhToan,KyKhoaSo,KyThanhToan
4678,60024018,80054388,20240115,2024-01-10,2019-12-24,4000000.0,2019-12-28,1480.0,0.0,139000.0,0.0,139000.0,139000.0,RYC,5,5,20240115,20240115,20240115
4681,60024050,80055884,20240126,2024-01-22,2020-01-22,8146000.0,2020-02-05,1452.0,0.0,326000.0,0.0,326000.0,326000.0,RYC,5,5,20240126,20240126,20240126
4683,60024050,80055884,20240126,2024-01-24,2020-01-22,2104000.0,2020-02-05,1452.0,0.0,42000.0,0.0,42000.0,42000.0,RYC,5,5,20240126,20240126,20240126
4685,60024050,80055885,20240126,2024-01-22,2020-02-12,8270000.0,2020-02-16,1441.0,0.0,337000.0,0.0,337000.0,337000.0,RYC,5,5,20240126,20240126,20240126
4688,60024050,80055885,20240126,2024-01-24,2020-02-12,1980000.0,2020-02-16,1441.0,0.0,40000.0,0.0,40000.0,40000.0,RYC,5,5,20240126,20240126,20240126
4691,60024104,80054927,20240115,2024-01-10,2019-12-30,16390000.0,2020-01-03,1474.0,0.0,656000.0,0.0,656000.0,656000.0,RYC,5,5,20240115,20240115,20240115
4693,60024104,80054927,20240115,2024-01-11,2019-12-30,5903000.0,2020-01-03,1474.0,0.0,118000.0,0.0,118000.0,118000.0,RYC,5,5,20240115,20240115,20240115
4695,60024127,80055195,20240115,2024-01-10,2019-12-27,16870000.0,2019-12-31,1477.0,0.0,675000.0,0.0,675000.0,675000.0,RYC,5,5,20240115,20240115,20240115
4697,60024127,80055195,20240115,2024-01-11,2019-12-27,300000.0,2019-12-31,1477.0,0.0,6000.0,0.0,6000.0,6000.0,RYC,5,5,20240115,20240115,20240115
4699,60024132,80055461,20240126,2024-01-18,2020-01-09,2000000.0,2020-01-17,1471.0,0.0,80000.0,0.0,80000.0,80000.0,RYC,5,5,20240126,20240126,20240126
4700,60024145,80068829,20240115,2024-01-09,2020-12-16,3089000.0,2020-12-23,1119.0,0.0,186000.0,0.0,186000.0,186000.0,RYC,5,5,20240115,20240115,20240115
4707,60024146,80055089,20240115,2024-01-11,2019-12-31,4000000.0,2020-01-04,1473.0,0.0,160000.0,0.0,160000.0,160000.0,RYC,5,5,20240115,20240115,20240115
4708,60024166,80067109,20240126,2024-01-19,2020-11-23,8601000.0,2020-11-30,1153.0,0.0,516000.0,0.0,516000.0,516000.0,RYC,5,5,20240126,20240126,20240126
4714,60024166,80067248,20240126,2024-01-18,2020-11-26,17584000.0,2020-12-02,1151.0,0.0,1055000.0,0.0,1055000.0,1055000.0,RYC,5,5,20240126,20240126,20240126
4718,60024188,80102304,20240115,2024-01-15,2022-01-25,6032000.0,2022-02-14,701.0,0.0,460000.0,0.0,460000.0,460000.0,RYC,5,5,20240115,20240115,20240115
4722,60024188,80126481,20240126,2024-01-17,2022-11-28,6038000.0,2022-12-07,416.0,0.0,560000.0,0.0,560000.0,560000.0,RYC,5,5,20240126,20240126,20240126
4743,60024188,80126481,20240126,2024-01-18,2022-11-28,-6038000.0,2022-12-07,416.0,0.0,-560000.0,0.0,-560000.0,-560000.0,RYC,5,5,20240126,20240126,20240126
4764,60024188,80129117,20240115,2024-01-10,2022-12-27,7645000.0,2023-01-09,372.0,0.0,683000.0,0.0,683000.0,683000.0,RYC,5,5,20240115,20240115,20240115
4772,60024218,80055592,20240115,2024-01-13,2020-01-14,164000.0,2020-01-19,1458.0,0.0,7000.0,0.0,7000.0,7000.0,RYC,5,5,20240115,20240115,20240115
4773,60024220,80055183,20240115,2024-01-10,2019-12-27,4500000.0,2019-12-31,1477.0,0.0,173000.0,0.0,173000.0,173000.0,RYC,5,5,20240115,20240115,20240115
4775,60024240,80055615,20240115,2024-01-13,2020-01-15,285000.0,2020-01-17,1460.0,0.0,11000.0,0.0,11000.0,11000.0,RYC,5,5,20240115,20240115,20240115
4777,60024240,80055615,20240115,2024-01-15,2020-01-15,3000000.0,2020-01-17,1460.0,0.0,120000.0,0.0,120000.0,120000.0,RYC,5,5,20240115,20240115,20240115
4779,60024240,80055653,20240115,2024-01-15,2020-01-15,2675000.0,2020-01-17,1460.0,0.0,104000.0,0.0,104000.0,104000.0,RYC,5,5,20240115,20240115,20240115
4781,60024240,80055653,20240126,2024-01-16,2020-01-15,392000.0,2020-01-17,1471.0,0.0,8000.0,0.0,8000.0,8000.0,RYC,5,5,20240126,20240126,20240126
4782,60024242,80055366,20240115,2024-01-06,2020-01-08,5469000.0,2020-01-13,1464.0,0.0,219000.0,0.0,219000.0,219000.0,RYC,5,5,20240115,20240115,20240115
4784,60024286,80055661,20240126,2024-01-25,2020-01-14,8521000.0,2020-01-17,1471.0,0.0,344000.0,0.0,344000.0,344000.0,RYC,5,5,20240126,20240126,20240126
4786,60024290,80055659,20240115,2024-01-14,2020-01-14,500000.0,2020-01-16,1461.0,0.0,20000.0,0.0,20000.0,20000.0,RYC,5,5,20240115,20240115,20240115
4787,60024290,80055659,20240126,2024-01-24,2020-01-14,11862000.0,2020-01-16,1472.0,0.0,474000.0,0.0,474000.0,474000.0,RYC,5,5,20240126,20240126,20240126
4789,60024290,80055659,20240126,2024-01-25,2020-01-14,2589000.0,2020-01-16,1472.0,0.0,52000.0,0.0,52000.0,52000.0,RYC,5,5,20240126,20240126,20240126
4791,60024304,80061695,20240126,2024-01-18,2020-08-11,7815000.0,2020-08-15,1260.0,0.0,468000.0,0.0,468000.0,468000.0,RYC,5,5,20240126,20240126,20240126
4805,60024304,80088567,20240115,2024-01-15,2021-07-30,4102000.0,2021-08-10,889.0,0.0,323000.0,0.0,323000.0,323000.0,RYC,5,5,20240115,20240115,20240115
4809,60024304,80116661,20240126,2024-01-16,2022-07-31,5982000.0,2022-08-09,536.0,0.0,556000.0,0.0,556000.0,556000.0,RYC,5,5,20240126,20240126,20240126
4819,60024304,80116672,20240126,2024-01-16,2022-07-31,5916000.0,2022-08-09,536.0,0.0,545000.0,0.0,545000.0,545000.0,RYC,5,5,20240126,20240126,20240126
4827,60024304,80129090,20240126,2024-01-18,2022-12-21,8040000.0,2022-12-28,395.0,0.0,732000.0,0.0,732000.0,732000.0,RYC,5,5,20240126,20240126,20240126
4839,60024304,80132537,20240115,2024-01-15,2023-01-28,17018000.0,2023-02-04,346.0,0.0,1582000.0,0.0,1582000.0,1582000.0,RYC,5,5,20240115,20240115,20240115
4849,60024318,80055852,20240126,2024-01-18,2020-01-31,8890000.0,2020-02-20,1437.0,0.0,356000.0,0.0,356000.0,356000.0,RYC,5,5,20240126,20240126,20240126
4851,60024318,80055852,20240126,2024-01-19,2020-01-31,2033000.0,2020-02-20,1437.0,0.0,41000.0,0.0,41000.0,41000.0,RYC,5,5,20240126,20240126,20240126
4853,60024320,80055821,20240115,2024-01-15,2020-01-16,5000000.0,2020-01-20,1457.0,0.0,200000.0,0.0,200000.0,200000.0,RYC,5,5,20240115,20240115,20240115
4854,60024320,80055821,20240126,2024-01-16,2020-01-16,1402000.0,2020-01-20,1468.0,0.0,28000.0,0.0,28000.0,28000.0,RYC,5,5,20240126,20240126,20240126
4855,60024352,80069285,20240115,2024-01-15,2020-12-23,7904000.0,2020-12-30,1112.0,0.0,475000.0,0.0,475000.0,475000.0,RYC,5,5,20240115,20240115,20240115
4860,60024352,80083339,20240126,2024-01-23,2021-06-07,6489000.0,2021-06-10,961.0,0.0,475000.0,0.0,475000.0,475000.0,RYC,5,5,20240126,20240126,20240126
4872,60024352,80086256,20240115,2024-01-15,2021-07-12,6701000.0,2021-07-16,914.0,0.0,521000.0,0.0,521000.0,521000.0,RYC,5,5,20240115,20240115,20240115
4877,60024366,80129602,20240115,2024-01-05,2022-12-26,15000000.0,2023-01-03,378.0,0.0,1403000.0,0.0,1403000.0,1403000.0,RYC,5,5,20240115,20240115,20240115
4885,60024367,80071572,20240115,2024-01-04,2020-12-31,12000000.0,2021-01-09,1102.0,0.0,720000.0,0.0,720000.0,720000.0,RYC,5,5,20240115,20240115,20240115
4893,60024367,80071653,20240126,2024-01-16,2020-12-31,14700000.0,2021-01-09,1113.0,0.0,881000.0,0.0,881000.0,881000.0,RYC,5,5,20240126,20240126,20240126
4898,60024367,80071659,20240126,2024-01-16,2020-12-31,10000000.0,2021-01-09,1113.0,0.0,600000.0,0.0,600000.0,600000.0,RYC,5,5,20240126,20240126,20240126
4902,60024370,80034471,20240115,2024-01-03,2018-12-07,4000000.0,2018-12-14,1859.0,0.0,53000.0,0.0,53000.0,53000.0,RYC,5,5,20240115,20240115,20240115
4904,60024394,80071919,20240115,2024-01-11,2021-01-12,13451000.0,2021-01-15,1096.0,0.0,807000.0,0.0,807000.0,807000.0,RYC,5,5,20240115,20240115,20240115
4910,60024394,80102114,20240126,2024-01-18,2022-01-20,7956000.0,2022-01-25,732.0,0.0,509000.0,0.0,509000.0,509000.0,RYC,5,5,20240126,20240126,20240126
4916,60024471,80052595,20240126,2024-01-25,2019-11-18,6361000.0,2019-11-22,1527.0,0.0,254000.0,0.0,254000.0,254000.0,RYC,5,5,20240126,20240126,20240126
4917,60024471,80052599,20240126,2024-01-25,2019-11-19,17005000.0,2019-11-25,1524.0,0.0,680000.0,0.0,680000.0,680000.0,RYC,5,5,20240126,20240126,20240126
4918,60024471,80052602,20240126,2024-01-25,2019-11-18,14084000.0,2019-11-22,1527.0,0.0,563000.0,0.0,563000.0,563000.0,RYC,5,5,20240126,20240126,20240126
4920,60024471,80052607,20240126,2024-01-25,2019-11-19,8000000.0,2019-11-25,1524.0,0.0,320000.0,0.0,320000.0,320000.0,RYC,5,5,20240126,20240126,20240126
4921,60024546,80060869,20240115,2024-01-12,2020-07-20,5146000.0,2020-07-27,1268.0,0.0,309000.0,0.0,309000.0,309000.0,RYC,5,5,20240115,20240115,20240115
4928,60024550,80057873,20240115,2024-01-12,2020-04-14,187000.0,2020-04-21,1365.0,0.0,11000.0,0.0,11000.0,11000.0,RYC,5,5,20240115,20240115,20240115
4930,60024550,80057873,20240115,2024-01-15,2020-04-14,4214000.0,2020-04-21,1365.0,0.0,126000.0,0.0,126000.0,126000.0,RYC,5,5,20240115,20240115,20240115
4932,60024700,80102040,20240126,2024-01-19,2022-01-19,15835000.0,2022-02-13,713.0,0.0,1222000.0,0.0,1222000.0,1222000.0,RYC,5,5,20240126,20240126,20240126
4939,60024794,80071575,20240115,2024-01-15,2020-12-31,8000000.0,2021-01-11,1100.0,0.0,481000.0,0.0,481000.0,481000.0,RYC,5,5,20240115,20240115,20240115
4943,60024808,80067089,20240126,2024-01-19,2020-11-24,13869000.0,2020-11-28,1155.0,0.0,832000.0,0.0,832000.0,832000.0,RYC,5,5,20240126,20240126,20240126
4952,60024808,80072291,20240126,2024-01-22,2021-01-25,10345000.0,2021-02-03,1088.0,0.0,620000.0,0.0,620000.0,620000.0,RYC,5,5,20240126,20240126,20240126
4960,60024833,80058434,20240115,2024-01-09,2020-05-07,2250000.0,2020-05-18,1338.0,0.0,130000.0,0.0,130000.0,130000.0,RYC,5,5,20240115,20240115,20240115
4963,60024833,80058434,20240115,2024-01-11,2020-05-07,5254000.0,2020-05-18,1338.0,0.0,158000.0,0.0,158000.0,158000.0,RYC,5,5,20240115,20240115,20240115
4966,60024833,80059639,20240115,2024-01-09,2020-06-16,4027000.0,2020-06-24,1301.0,0.0,242000.0,0.0,242000.0,242000.0,RYC,5,5,20240115,20240115,20240115
4968,60024833,80059639,20240115,2024-01-11,2020-06-16,1473000.0,2020-06-24,1301.0,0.0,44000.0,0.0,44000.0,44000.0,RYC,5,5,20240115,20240115,20240115
4970,60024845,80055686,20240115,2024-01-13,2020-01-15,488000.0,2020-01-18,1459.0,0.0,19000.0,0.0,19000.0,19000.0,RYC,5,5,20240115,20240115,20240115
4977,60024845,80055686,20240115,2024-01-15,2020-01-15,9273000.0,2020-01-18,1459.0,0.0,371000.0,0.0,371000.0,371000.0,RYC,5,5,20240115,20240115,20240115
4984,60024845,80055686,20240126,2024-01-16,2020-01-15,1809000.0,2020-01-18,1470.0,0.0,36000.0,0.0,36000.0,36000.0,RYC,5,5,20240126,20240126,20240126
4985,60024845,80071242,20240126,2024-01-22,2020-12-31,3901000.0,2021-01-07,1115.0,0.0,313000.0,0.0,313000.0,313000.0,RYC,5,5,20240126,20240126,20240126
4997,60024845,80082089,20240126,2024-01-18,2021-05-25,3031000.0,2021-05-31,971.0,0.0,223000.0,0.0,223000.0,223000.0,RYC,5,5,20240126,20240126,20240126
5001,60024845,80096566,20240126,2024-01-18,2021-11-23,8071000.0,2021-12-17,771.0,0.0,584000.0,0.0,584000.0,584000.0,RYC,5,5,20240126,20240126,20240126
5005,60024846,80060092,20240115,2024-01-10,2020-06-26,500000.0,2020-07-03,1292.0,0.0,30000.0,0.0,30000.0,30000.0,RYC,5,5,20240115,20240115,20240115
5006,60024846,80068355,20240126,2024-01-17,2020-12-02,1500000.0,2020-12-09,1144.0,0.0,90000.0,0.0,90000.0,90000.0,RYC,5,5,20240126,20240126,20240126
5017,60024927,80070022,20240115,2024-01-11,2020-12-28,5000000.0,2021-01-05,1106.0,0.0,301000.0,0.0,301000.0,301000.0,RYC,5,5,20240115,20240115,20240115
5026,60024942,80058190,20240126,2024-01-26,2020-04-27,3343000.0,2020-05-13,1354.0,0.0,201000.0,0.0,201000.0,201000.0,RYC,5,5,20240126,20240126,20240126
5027,60025007,80071920,20240115,2024-01-12,2021-01-19,200917000.0,2021-01-22,1089.0,0.0,12055000.0,0.0,12055000.0,12055000.0,RYC,5,5,20240115,20240115,20240115
5031,60025011,80070583,20240115,2024-01-08,2020-12-30,15030000.0,2021-01-07,1104.0,0.0,902000.0,0.0,902000.0,902000.0,RYC,5,5,20240115,20240115,20240115
5035,60025011,80098202,20240115,2024-01-10,2021-12-06,10407000.0,2021-12-17,760.0,0.0,824000.0,0.0,824000.0,824000.0,RYC,5,5,20240115,20240115,20240115
5039,60025041,80101892,20240115,2024-01-11,2022-01-17,12521000.0,2022-01-20,726.0,0.0,931000.0,0.0,931000.0,931000.0,RYC,5,5,20240115,20240115,20240115
5043,60025095,80087797,20240115,2024-01-11,2021-07-28,8066000.0,2021-08-02,897.0,0.0,603000.0,0.0,603000.0,603000.0,RYC,5,5,20240115,20240115,20240115
5053,60025108,80060306,20240126,2024-01-26,2020-06-29,4260000.0,2020-07-03,1303.0,0.0,245000.0,0.0,245000.0,245000.0,RYC,5,5,20240126,20240126,20240126
5055,60025193,80070595,20240115,2024-01-11,2020-12-30,4000000.0,2021-01-07,1104.0,0.0,240000.0,0.0,240000.0,240000.0,RYC,5,5,20240115,20240115,20240115
5058,60025244,80102949,20240115,2024-01-12,2022-01-27,12000000.0,2022-02-16,699.0,0.0,933000.0,0.0,933000.0,933000.0,RYC,5,5,20240115,20240115,20240115
5066,60025308,80066729,20240115,2024-01-10,2020-11-20,1000000.0,2020-11-28,1144.0,0.0,60000.0,0.0,60000.0,60000.0,RYC,5,5,20240115,20240115,20240115
5071,60025421,80071450,20240115,2024-01-05,2020-12-31,8523000.0,2021-01-08,1103.0,0.0,512000.0,0.0,512000.0,512000.0,RYC,5,5,20240115,20240115,20240115
5075,60025432,80071959,20240115,2024-01-12,2021-01-13,8194000.0,2021-01-19,1092.0,0.0,492000.0,0.0,492000.0,492000.0,RYC,5,5,20240115,20240115,20240115
5079,60025452,80058427,20240115,2024-01-11,2020-05-20,1000000.0,2020-05-25,1331.0,0.0,60000.0,0.0,60000.0,60000.0,RYC,5,5,20240115,20240115,20240115
5081,60025485,80071769,20240115,2024-01-06,2021-01-06,12464000.0,2021-01-11,1100.0,0.0,748000.0,0.0,748000.0,748000.0,RYC,5,5,20240115,20240115,20240115
5091,60025509,80061465,20240126,2024-01-16,2020-07-30,6266000.0,2020-08-04,1271.0,0.0,375000.0,0.0,375000.0,375000.0,RYC,5,5,20240126,20240126,20240126
5099,60025547,80055349,20240115,2024-01-05,2020-01-07,500000.0,2020-01-15,1462.0,0.0,20000.0,0.0,20000.0,20000.0,RYC,5,5,20240115,20240115,20240115
5100,60025547,80055349,20240126,2024-01-23,2020-01-07,500000.0,2020-01-15,1473.0,0.0,20000.0,0.0,20000.0,20000.0,RYC,5,5,20240126,20240126,20240126
5101,60025548,80085815,20240115,2024-01-15,2021-06-30,10882000.0,2021-07-23,907.0,47000.0,793000.0,47000.0,793000.0,840000.0,FYC,5,5,20240115,20240115,20240115
5111,60025548,80086315,20240126,2024-01-22,2021-07-29,19947000.0,2021-08-20,890.0,0.0,1516000.0,0.0,1516000.0,1516000.0,RYC,5,5,20240126,20240126,20240126
5123,60025554,80103035,20240126,2024-01-24,2022-02-08,15390000.0,2022-02-21,705.0,0.0,1067000.0,0.0,1067000.0,1067000.0,RYC,5,5,20240126,20240126,20240126
5129,60025570,80084489,20240115,2024-01-05,2021-06-22,6209000.0,2021-06-30,930.0,0.0,460000.0,0.0,460000.0,460000.0,RYC,5,5,20240115,20240115,20240115
5137,60025570,80096254,20240126,2024-01-18,2021-11-26,11298000.0,2021-11-29,789.0,0.0,824000.0,0.0,824000.0,824000.0,RYC,5,5,20240126,20240126,20240126
5140,60025572,80058201,20240115,2024-01-04,2020-04-28,5450000.0,2020-05-04,1352.0,0.0,327000.0,0.0,327000.0,327000.0,RYC,5,5,20240115,20240115,20240115
5141,60025668,80006402,20240115,2024-01-15,2016-10-10,7074000.0,2016-10-20,2644.0,0.0,142000.0,0.0,142000.0,142000.0,RYC,5,5,20240115,20240115,20240115
5145,60025668,80007275,20240115,2024-01-11,2016-11-25,6281000.0,2016-12-05,2598.0,0.0,129000.0,0.0,129000.0,129000.0,RYC,5,5,20240115,20240115,20240115
5148,60025668,80007277,20240126,2024-01-23,2016-11-26,6078000.0,2016-12-05,2609.0,0.0,125000.0,0.0,125000.0,125000.0,RYC,5,5,20240126,20240126,20240126
5151,60025668,80009081,20240115,2024-01-11,2017-01-05,2672000.0,2017-01-14,2558.0,0.0,27000.0,0.0,27000.0,27000.0,RYC,5,5,20240115,20240115,20240115
5152,60025668,80009095,20240115,2024-01-11,2017-01-06,4195000.0,2017-01-14,2558.0,0.0,85000.0,0.0,85000.0,85000.0,RYC,5,5,20240115,20240115,20240115
5155,60025668,80009638,20240126,2024-01-19,2017-01-20,6666000.0,2017-02-06,2546.0,0.0,67000.0,0.0,67000.0,67000.0,RYC,5,5,20240126,20240126,20240126
5157,60025668,80009638,20240126,2024-01-22,2017-01-20,1910000.0,2017-02-06,2546.0,0.0,19000.0,0.0,19000.0,19000.0,RYC,5,5,20240126,20240126,20240126
5159,60025668,80068633,20240126,2024-01-22,2020-12-10,6472000.0,2020-12-14,1139.0,0.0,388000.0,0.0,388000.0,388000.0,RYC,5,5,20240126,20240126,20240126
5167,60025685,80072280,20240126,2024-01-21,2021-01-27,17881000.0,2021-02-02,1089.0,0.0,1072000.0,0.0,1072000.0,1072000.0,RYC,5,5,20240126,20240126,20240126
5169,60025734,80070809,20240115,2024-01-15,2020-12-30,6503000.0,2021-01-07,1104.0,0.0,389000.0,0.0,389000.0,389000.0,RYC,5,5,20240115,20240115,20240115
5178,60025740,80067363,20240126,2024-01-19,2020-11-25,23717000.0,2020-12-02,1151.0,0.0,1422000.0,0.0,1422000.0,1422000.0,RYC,5,5,20240126,20240126,20240126
5182,60025740,80070763,20240115,2024-01-10,2020-12-30,10257000.0,2021-01-10,1101.0,0.0,615000.0,0.0,615000.0,615000.0,RYC,5,5,20240115,20240115,20240115
5186,60025876,80096259,20240126,2024-01-22,2021-11-23,9005000.0,2021-12-21,767.0,0.0,579000.0,0.0,579000.0,579000.0,RYC,5,5,20240126,20240126,20240126
5193,60025902,80084367,20240115,2024-01-15,2021-06-21,7278000.0,2021-06-25,935.0,0.0,561000.0,0.0,561000.0,561000.0,RYC,5,5,20240115,20240115,20240115
5197,60025922,80055067,20240126,2024-01-25,2019-12-30,6000000.0,2020-01-08,1480.0,0.0,255000.0,0.0,255000.0,255000.0,RYC,5,5,20240126,20240126,20240126
5200,60025977,80061274,20240126,2024-01-26,2020-07-29,5009000.0,2020-08-03,1272.0,0.0,301000.0,0.0,301000.0,301000.0,RYC,5,5,20240126,20240126,20240126
5205,60025997,80067039,20240126,2024-01-23,2020-11-23,3000000.0,2020-11-29,1154.0,0.0,180000.0,0.0,180000.0,180000.0,RYC,5,5,20240126,20240126,20240126
5213,60026017,80089627,20240115,2024-01-15,2021-08-11,5030000.0,2021-08-25,874.0,0.0,402000.0,0.0,402000.0,402000.0,RYC,5,5,20240115,20240115,20240115
5214,60026017,80127160,20240126,2024-01-26,2022-11-30,8135000.0,2022-12-15,408.0,0.0,766000.0,0.0,766000.0,766000.0,RYC,5,5,20240126,20240126,20240126
5218,60026076,80061219,20240126,2024-01-22,2020-07-28,6411000.0,2020-08-11,1264.0,0.0,385000.0,0.0,385000.0,385000.0,RYC,5,5,20240126,20240126,20240126
5223,60026076,80061219,20240126,2024-01-25,2020-07-28,426000.0,2020-08-11,1264.0,0.0,13000.0,0.0,13000.0,13000.0,RYC,5,5,20240126,20240126,20240126
5228,60026083,80019537,20240115,2024-01-15,2018-01-17,6819000.0,2018-02-02,2174.0,0.0,68000.0,0.0,68000.0,68000.0,RYC,5,5,20240115,20240115,20240115
5229,60026083,80019977,20240126,2024-01-25,2018-01-25,4314000.0,2018-02-01,2186.0,0.0,43000.0,0.0,43000.0,43000.0,RYC,5,5,20240126,20240126,20240126
5230,60026083,80036680,20240115,2024-01-10,2019-01-18,7384000.0,2019-01-23,1819.0,0.0,74000.0,0.0,74000.0,74000.0,RYC,5,5,20240115,20240115,20240115
5231,60026083,80036680,20240126,2024-01-16,2019-01-18,5023000.0,2019-01-23,1830.0,0.0,50000.0,0.0,50000.0,50000.0,RYC,5,5,20240126,20240126,20240126
5232,60026083,80036758,20240115,2024-01-14,2019-01-15,11384000.0,2019-01-18,1824.0,0.0,118000.0,0.0,118000.0,118000.0,RYC,5,5,20240115,20240115,20240115
5234,60026083,80037650,20240126,2024-01-23,2019-01-25,10143000.0,2019-02-01,1821.0,0.0,101000.0,0.0,101000.0,101000.0,RYC,5,5,20240126,20240126,20240126
5236,60026083,80037650,20240126,2024-01-24,2019-01-25,1990000.0,2019-02-01,1821.0,0.0,20000.0,0.0,20000.0,20000.0,RYC,5,5,20240126,20240126,20240126
5238,60026094,80058766,20240115,2024-01-10,2020-05-26,3883000.0,2020-06-02,1323.0,0.0,256000.0,0.0,256000.0,256000.0,RYC,5,5,20240115,20240115,20240115
5242,60026094,80058766,20240115,2024-01-11,2020-05-26,2119000.0,2020-06-02,1323.0,0.0,64000.0,0.0,64000.0,64000.0,RYC,5,5,20240115,20240115,20240115
5246,60026095,80075266,20240126,2024-01-22,2021-03-12,4094000.0,2021-03-28,1035.0,0.0,328000.0,0.0,328000.0,328000.0,RYC,5,5,20240126,20240126,20240126
5250,60026098,80060882,20240115,2024-01-11,2020-07-20,4167000.0,2020-07-26,1269.0,0.0,250000.0,0.0,250000.0,250000.0,RYC,5,5,20240115,20240115,20240115
5251,60026105,80066478,20240115,2024-01-05,2020-11-05,3000000.0,2020-11-09,1163.0,0.0,180000.0,0.0,180000.0,180000.0,RYC,5,5,20240115,20240115,20240115
5254,60026105,80066479,20240115,2024-01-05,2020-11-05,3007000.0,2020-11-09,1163.0,0.0,180000.0,0.0,180000.0,180000.0,RYC,5,5,20240115,20240115,20240115
5258,60026111,80096121,20240115,2024-01-15,2021-11-18,10038000.0,2021-12-10,767.0,0.0,747000.0,0.0,747000.0,747000.0,RYC,5,5,20240115,20240115,20240115
5262,60026111,80101661,20240115,2024-01-09,2022-01-10,19099000.0,2022-01-16,730.0,0.0,1321000.0,0.0,1321000.0,1321000.0,RYC,5,5,20240115,20240115,20240115
5270,60026111,80125739,20240115,2024-01-10,2022-11-21,10060000.0,2022-11-27,415.0,0.0,958000.0,0.0,958000.0,958000.0,RYC,5,5,20240115,20240115,20240115
5276,60026111,80131605,20240115,2024-01-09,2023-01-11,11396000.0,2023-02-01,349.0,0.0,1020000.0,0.0,1020000.0,1020000.0,RYC,5,5,20240115,20240115,20240115
5294,60026111,80131605,20240115,2024-01-11,2023-01-11,0.0,2023-02-01,349.0,0.0,0.0,0.0,0.0,0.0,,5,5,20240115,20240115,20240115
5312,60026111,80131606,20240115,2024-01-11,2023-01-18,20545000.0,2023-02-11,339.0,0.0,1899000.0,0.0,1899000.0,1899000.0,RYC,5,5,20240115,20240115,20240115
5316,60026112,80086103,20240115,2024-01-03,2021-07-05,10410000.0,2021-07-15,915.0,0.0,730000.0,0.0,730000.0,730000.0,RYC,5,5,20240115,20240115,20240115
5323,60026112,80152561,20240115,2024-01-08,2023-07-19,9997000.0,2023-07-25,175.0,3490000.0,0.0,3490000.0,0.0,3490000.0,FYC,5,5,20240115,20240115,20240115
5331,60026119,80060822,20240126,2024-01-19,2020-07-16,4996000.0,2020-07-27,1279.0,0.0,299000.0,0.0,299000.0,299000.0,RYC,5,5,20240126,20240126,20240126
5335,60026119,80095575,20240115,2024-01-02,2021-11-01,10616000.0,2021-11-30,777.0,0.0,763000.0,0.0,763000.0,763000.0,RYC,5,5,20240115,20240115,20240115
5340,60026119,80131544,20240115,2024-01-08,2023-01-09,12408000.0,2023-01-17,364.0,0.0,1163000.0,0.0,1163000.0,1163000.0,RYC,5,5,20240115,20240115,20240115
5344,60026179,80061118,20240126,2024-01-23,2020-07-27,7727000.0,2020-08-05,1270.0,0.0,464000.0,0.0,464000.0,464000.0,RYC,5,5,20240126,20240126,20240126
5349,60026191,80067712,20240126,2024-01-23,2020-11-30,2000000.0,2020-12-10,1143.0,0.0,119000.0,0.0,119000.0,119000.0,RYC,5,5,20240126,20240126,20240126
5353,60026225,80060616,20240115,2024-01-08,2020-07-08,6148000.0,2020-07-12,1283.0,0.0,368000.0,0.0,368000.0,368000.0,RYC,5,5,20240115,20240115,20240115
5357,60026225,80060622,20240115,2024-01-08,2020-07-09,6143000.0,2020-07-12,1283.0,0.0,369000.0,0.0,369000.0,369000.0,RYC,5,5,20240115,20240115,20240115
