,Servicing Agent,FYP_Final,FYC,%FYC_Bonus,Quarterly Bonus
436,60014649,10183000.0,3323000.0,0.0,0.0
369,60013398,1191900.0,0.0,0.0,0.0
358,60013171,81700.0,0.0,0.0,0.0
359,60013173,913700.0,0.0,0.0,0.0
360,60013174,0.0,0.0,0.0,0.0
361,60013175,1646200.0,0.0,0.0,0.0
362,60013176,682300.0,0.0,0.0,0.0
363,60013179,687500.0,0.0,0.0,0.0
364,60013198,0.0,0.0,0.0,0.0
365,60013222,2953600.0,0.0,0.0,0.0
366,60013306,89500.0,0.0,0.0,0.0
367,60013309,352400.0,0.0,0.0,0.0
368,60013338,0.0,0.0,0.0,0.0
370,60013433,0.0,0.0,0.0,0.0
220,60009931,0.0,0.0,0.0,0.0
371,60013438,733300.0,0.0,0.0,0.0
372,60013447,994000.0,0.0,0.0,0.0
373,60013462,0.0,0.0,0.0,0.0
374,60013518,11400.0,0.0,0.0,0.0
375,60013540,151800.0,0.0,0.0,0.0
376,60013545,0.0,0.0,0.0,0.0
377,60013568,248400.0,0.0,0.0,0.0
378,60013571,0.0,0.0,0.0,0.0
379,60013581,0.0,0.0,0.0,0.0
380,60013607,209200.0,0.0,0.0,0.0
381,60013610,0.0,0.0,0.0,0.0
357,60013170,0.0,0.0,0.0,0.0
356,60013108,0.0,0.0,0.0,0.0
355,60013104,0.0,0.0,0.0,0.0
354,60013092,252000.0,0.0,0.0,0.0
330,60012024,270400.0,0.0,0.0,0.0
331,60012043,206200.0,0.0,0.0,0.0
332,60012093,1130800.0,0.0,0.0,0.0
333,60012161,642600.0,0.0,0.0,0.0
334,60012163,0.0,0.0,0.0,0.0
335,60012232,370800.0,0.0,0.0,0.0
336,60012256,2735700.0,630000.0,0.0,0.0
337,60012310,432200.0,0.0,0.0,0.0
338,60012411,0.0,0.0,0.0,0.0
339,60012548,981000.0,0.0,0.0,0.0
340,60012562,80200.0,0.0,0.0,0.0
341,60012566,55400.0,0.0,0.0,0.0
342,60012592,0.0,0.0,0.0,0.0
343,60012619,0.0,0.0,0.0,0.0
344,60012642,149700.0,0.0,0.0,0.0
346,60012735,409100.0,0.0,0.0,0.0
347,60012793,0.0,0.0,0.0,0.0
348,60012837,0.0,0.0,0.0,0.0
349,60012856,0.0,0.0,0.0,0.0
350,60012940,207700.0,0.0,0.0,0.0
351,60013067,143200.0,0.0,0.0,0.0
352,60013081,0.0,0.0,0.0,0.0
353,60013087,0.0,0.0,0.0,0.0
382,60013611,302000.0,0.0,0.0,0.0
383,60013616,53700.0,0.0,0.0,0.0
384,60013618,178500.0,0.0,0.0,0.0
411,60014238,0.0,0.0,0.0,0.0
413,60014311,0.0,0.0,0.0,0.0
414,60014386,0.0,0.0,0.0,0.0
415,60014389,193900.0,0.0,0.0,0.0
416,60014401,0.0,0.0,0.0,0.0
417,60014408,0.0,0.0,0.0,0.0
418,60014424,0.0,0.0,0.0,0.0
419,60014436,0.0,0.0,0.0,0.0
420,60014441,0.0,0.0,0.0,0.0
421,60014452,0.0,0.0,0.0,0.0
422,60014462,892700.0,0.0,0.0,0.0
423,60014465,0.0,0.0,0.0,0.0
424,60014474,0.0,0.0,0.0,0.0
425,60014488,0.0,0.0,0.0,0.0
426,60014528,241500.0,0.0,0.0,0.0
427,60014532,0.0,0.0,0.0,0.0
428,60014549,8376000.0,2720000.0,0.0,0.0
429,60014551,767400.0,0.0,0.0,0.0
430,60014554,0.0,0.0,0.0,0.0
431,60014557,1460300.0,0.0,0.0,0.0
432,60014569,891900.0,0.0,0.0,0.0
433,60014571,759900.0,0.0,0.0,0.0
434,60014573,0.0,0.0,0.0,0.0
435,60014621,0.0,0.0,0.0,0.0
412,60014256,0.0,0.0,0.0,0.0
410,60014232,0.0,0.0,0.0,0.0
385,60013619,324100.0,0.0,0.0,0.0
409,60014118,0.0,0.0,0.0,0.0
386,60013626,340000.0,0.0,0.0,0.0
387,60013627,316000.0,0.0,0.0,0.0
388,60013628,0.0,0.0,0.0,0.0
389,60013629,260900.0,0.0,0.0,0.0
390,60013649,612600.0,0.0,0.0,0.0
391,60013672,0.0,0.0,0.0,0.0
392,60013734,317300.0,0.0,0.0,0.0
393,60013743,216000.0,0.0,0.0,0.0
394,60013843,19500.0,0.0,0.0,0.0
395,60013855,0.0,0.0,0.0,0.0
396,60013860,376200.0,0.0,0.0,0.0
397,60013879,124000.0,1000.0,0.0,0.0
398,60013880,0.0,0.0,0.0,0.0
399,60013896,0.0,0.0,0.0,0.0
400,60013928,0.0,0.0,0.0,0.0
401,60013930,227100.0,0.0,0.0,0.0
402,60013952,371300.0,0.0,0.0,0.0
403,60013970,1417900.0,0.0,0.0,0.0
404,60014027,672200.0,0.0,0.0,0.0
405,60014044,1052400.0,0.0,0.0,0.0
406,60014049,177500.0,0.0,0.0,0.0
407,60014094,422700.0,0.0,0.0,0.0
408,60014102,0.0,0.0,0.0,0.0
329,60012017,0.0,0.0,0.0,0.0
328,60012001,418700.0,0.0,0.0,0.0
327,60011992,279500.0,0.0,0.0,0.0
246,60010449,421200.0,0.0,0.0,0.0
248,60010512,0.0,0.0,0.0,0.0
249,60010531,0.0,0.0,0.0,0.0
250,60010560,0.0,0.0,0.0,0.0
251,60010565,0.0,0.0,0.0,0.0
252,60010580,0.0,0.0,0.0,0.0
253,60010635,0.0,0.0,0.0,0.0
254,60010681,0.0,0.0,0.0,0.0
255,60010691,0.0,0.0,0.0,0.0
256,60010700,152100.0,0.0,0.0,0.0
257,60010711,1554200.0,0.0,0.0,0.0
258,60010716,0.0,0.0,0.0,0.0
259,60010721,0.0,0.0,0.0,0.0
260,60010757,0.0,0.0,0.0,0.0
261,60010785,85300.0,0.0,0.0,0.0
262,60010790,23500.0,0.0,0.0,0.0
263,60010810,791800.0,0.0,0.0,0.0
264,60010830,19000.0,0.0,0.0,0.0
265,60010851,0.0,0.0,0.0,0.0
266,60010896,141200.0,0.0,0.0,0.0
267,60010897,0.0,0.0,0.0,0.0
268,60010920,228800.0,0.0,0.0,0.0
269,60010925,0.0,0.0,0.0,0.0
270,60010948,0.0,0.0,0.0,0.0
247,60010451,395100.0,0.0,0.0,0.0
245,60010440,0.0,0.0,0.0,0.0
272,60010961,0.0,0.0,0.0,0.0
244,60010426,10000.0,0.0,0.0,0.0
221,60009932,15000.0,0.0,0.0,0.0
222,60009998,0.0,0.0,0.0,0.0
223,60010102,152300.0,0.0,0.0,0.0
224,60010105,1163200.0,438000.0,0.0,0.0
225,60010112,0.0,0.0,0.0,0.0
226,60010116,11500.0,0.0,0.0,0.0
227,60010184,0.0,0.0,0.0,0.0
228,60010224,0.0,0.0,0.0,0.0
229,60010226,0.0,0.0,0.0,0.0
230,60010228,0.0,0.0,0.0,0.0
231,60010241,0.0,0.0,0.0,0.0
232,60010272,0.0,0.0,0.0,0.0
233,60010289,0.0,0.0,0.0,0.0
234,60010290,0.0,0.0,0.0,0.0
235,60010297,231100.0,0.0,0.0,0.0
236,60010307,30600.0,0.0,0.0,0.0
237,60010313,454100.0,0.0,0.0,0.0
238,60010315,0.0,0.0,0.0,0.0
239,60010347,0.0,0.0,0.0,0.0
240,60010384,0.0,0.0,0.0,0.0
241,60010391,0.0,0.0,0.0,0.0
242,60010412,0.0,0.0,0.0,0.0
243,60010424,135400.0,0.0,0.0,0.0
271,60010957,285800.0,0.0,0.0,0.0
273,60010993,108200.0,0.0,0.0,0.0
326,60011978,0.0,0.0,0.0,0.0
300,60011529,0.0,0.0,0.0,0.0
302,60011561,224200.0,0.0,0.0,0.0
303,60011562,237800.0,0.0,0.0,0.0
305,60011581,0.0,0.0,0.0,0.0
306,60011582,0.0,0.0,0.0,0.0
307,60011630,15000.0,0.0,0.0,0.0
308,60011633,167500.0,0.0,0.0,0.0
309,60011634,291400.0,0.0,0.0,0.0
310,60011656,2100400.0,0.0,0.0,0.0
311,60011716,0.0,0.0,0.0,0.0
312,60011752,96000.0,0.0,0.0,0.0
313,60011767,367400.0,0.0,0.0,0.0
314,60011789,0.0,0.0,0.0,0.0
315,60011795,70800.0,0.0,0.0,0.0
316,60011803,0.0,0.0,0.0,0.0
317,60011862,0.0,0.0,0.0,0.0
318,60011880,0.0,0.0,0.0,0.0
319,60011887,0.0,0.0,0.0,0.0
320,60011898,3241000.0,0.0,0.0,0.0
321,60011906,314000.0,0.0,0.0,0.0
322,60011952,95600.0,0.0,0.0,0.0
323,60011955,0.0,0.0,0.0,0.0
324,60011971,0.0,0.0,0.0,0.0
325,60011973,0.0,0.0,0.0,0.0
301,60011530,0.0,0.0,0.0,0.0
299,60011515,0.0,0.0,0.0,0.0
274,60011008,226500.0,0.0,0.0,0.0
298,60011409,903300.0,0.0,0.0,0.0
275,60011012,0.0,0.0,0.0,0.0
276,60011016,354600.0,0.0,0.0,0.0
277,60011026,505600.0,0.0,0.0,0.0
278,60011043,0.0,0.0,0.0,0.0
279,60011112,594100.0,0.0,0.0,0.0
280,60011125,0.0,0.0,0.0,0.0
281,60011126,0.0,0.0,0.0,0.0
282,60011127,1441300.0,0.0,0.0,0.0
283,60011147,0.0,0.0,0.0,0.0
284,60011148,0.0,0.0,0.0,0.0
285,60011165,0.0,0.0,0.0,0.0
286,60011202,0.0,0.0,0.0,0.0
287,60011221,51300.0,0.0,0.0,0.0
288,60011224,537300.0,0.0,0.0,0.0
289,60011233,0.0,0.0,0.0,0.0
290,60011236,346200.0,0.0,0.0,0.0
291,60011299,123000.0,0.0,0.0,0.0
292,60011319,713400.0,0.0,0.0,0.0
293,60011359,10400.0,0.0,0.0,0.0
294,60011371,110300.0,0.0,0.0,0.0
295,60011373,0.0,0.0,0.0,0.0
296,60011375,0.0,0.0,0.0,0.0
297,60011395,0.0,0.0,0.0,0.0
871,60021467,0.0,0.0,0.0,0.0
873,60021471,649500.0,0.0,0.0,0.0
1744,60031345,0.0,0.0,0.0,0.0
1457,60028125,0.0,0.0,0.0,0.0
1446,60028068,20100.0,0.0,0.0,0.0
1447,60028075,0.0,0.0,0.0,0.0
1448,60028080,144000.0,9000.0,0.0,0.0
1449,60028083,400.0,0.0,0.0,0.0
1450,60028087,0.0,0.0,0.0,0.0
1451,60028093,391200.0,0.0,0.0,0.0
1452,60028094,0.0,0.0,0.0,0.0
1453,60028103,0.0,0.0,0.0,0.0
1454,60028114,24400.0,0.0,0.0,0.0
1455,60028115,0.0,0.0,0.0,0.0
1456,60028123,0.0,0.0,0.0,0.0
1459,60028150,0.0,0.0,0.0,0.0
1417,60027840,0.0,0.0,0.0,0.0
1460,60028154,0.0,0.0,0.0,0.0
1461,60028172,0.0,0.0,0.0,0.0
1462,60028174,30200.0,0.0,0.0,0.0
1463,60028179,0.0,0.0,0.0,0.0
1464,60028181,11400.0,0.0,0.0,0.0
1465,60028182,0.0,0.0,0.0,0.0
1466,60028183,0.0,0.0,0.0,0.0
1467,60028184,0.0,0.0,0.0,0.0
1468,60028206,0.0,0.0,0.0,0.0
1469,60028216,0.0,0.0,0.0,0.0
1470,60028238,0.0,0.0,0.0,0.0
1445,60028063,271000.0,95000.0,0.0,0.0
1444,60028059,0.0,0.0,0.0,0.0
1443,60028050,0.0,0.0,0.0,0.0
1442,60028048,0.0,0.0,0.0,0.0
1419,60027861,0.0,0.0,0.0,0.0
1420,60027904,0.0,0.0,0.0,0.0
1421,60027908,0.0,0.0,0.0,0.0
1422,60027911,0.0,0.0,0.0,0.0
1423,60027912,5000.0,0.0,0.0,0.0
1424,60027923,0.0,0.0,0.0,0.0
1425,60027933,0.0,0.0,0.0,0.0
1426,60027937,108300.0,0.0,0.0,0.0
1427,60027943,0.0,0.0,0.0,0.0
1428,60027944,0.0,0.0,0.0,0.0
1429,60027951,6600.0,0.0,0.0,0.0
1430,60027952,0.0,0.0,0.0,0.0
1431,60027954,50000.0,0.0,0.0,0.0
1432,60027964,0.0,0.0,0.0,0.0
1433,60027984,0.0,0.0,0.0,0.0
1434,60027989,0.0,0.0,0.0,0.0
1435,60027992,0.0,0.0,0.0,0.0
1436,60027994,0.0,0.0,0.0,0.0
1437,60027996,0.0,0.0,0.0,0.0
1438,60028001,0.0,0.0,0.0,0.0
1439,60028002,0.0,0.0,0.0,0.0
1440,60028011,0.0,0.0,0.0,0.0
1441,60028031,0.0,0.0,0.0,0.0
1471,60028258,0.0,0.0,0.0,0.0
1472,60028261,53600.0,0.0,0.0,0.0
1473,60028266,0.0,0.0,0.0,0.0
1500,60028605,0.0,0.0,0.0,0.0
1502,60028639,0.0,0.0,0.0,0.0
1503,60028642,0.0,0.0,0.0,0.0
1504,60028650,14000.0,22000.0,0.0,0.0
1505,60028654,51500.0,0.0,0.0,0.0
1506,60028657,0.0,0.0,0.0,0.0
1507,60028661,0.0,0.0,0.0,0.0
1508,60028662,0.0,0.0,0.0,0.0
1509,60028667,0.0,0.0,0.0,0.0
1510,60028679,0.0,0.0,0.0,0.0
1511,60028684,729000.0,255000.0,0.0,0.0
1512,60028688,0.0,0.0,0.0,0.0
1513,60028706,0.0,0.0,0.0,0.0
1514,60028707,85200.0,0.0,0.0,0.0
1515,60028708,184000.0,0.0,0.0,0.0
1516,60028722,0.0,0.0,0.0,0.0
1517,60028729,0.0,0.0,0.0,0.0
1518,60028730,0.0,0.0,0.0,0.0
1519,60028752,0.0,0.0,0.0,0.0
1520,60028775,25500.0,0.0,0.0,0.0
1521,60028776,0.0,0.0,0.0,0.0
1522,60028789,0.0,0.0,0.0,0.0
1523,60028795,0.0,0.0,0.0,0.0
1524,60028805,18500.0,0.0,0.0,0.0
1501,60028614,0.0,0.0,0.0,0.0
1499,60028598,200.0,0.0,0.0,0.0
1474,60028269,185000.0,74000.0,0.0,0.0
1498,60028563,0.0,0.0,0.0,0.0
1475,60028277,0.0,0.0,0.0,0.0
1476,60028290,0.0,0.0,0.0,0.0
1477,60028292,0.0,0.0,0.0,0.0
1478,60028296,0.0,0.0,0.0,0.0
1479,60028305,0.0,0.0,0.0,0.0
1480,60028311,1215500.0,0.0,0.0,0.0
1481,60028314,30400.0,0.0,0.0,0.0
1482,60028382,0.0,0.0,0.0,0.0
1483,60028411,0.0,0.0,0.0,0.0
1484,60028428,0.0,0.0,0.0,0.0
1485,60028431,0.0,0.0,0.0,0.0
1486,60028445,0.0,0.0,0.0,0.0
1487,60028449,10100.0,0.0,0.0,0.0
1488,60028464,0.0,0.0,0.0,0.0
1489,60028469,0.0,0.0,0.0,0.0
1490,60028471,0.0,0.0,0.0,0.0
1491,60028475,0.0,0.0,0.0,0.0
1492,60028477,0.0,0.0,0.0,0.0
1493,60028484,0.0,0.0,0.0,0.0
1494,60028497,0.0,0.0,0.0,0.0
1495,60028526,0.0,0.0,0.0,0.0
1496,60028551,0.0,0.0,0.0,0.0
1497,60028558,0.0,0.0,0.0,0.0
1418,60027851,0.0,0.0,0.0,0.0
1416,60027839,0.0,0.0,0.0,0.0
874,60021489,0.0,0.0,0.0,0.0
1348,60027028,0.0,0.0,0.0,0.0
1337,60026865,0.0,0.0,0.0,0.0
1338,60026880,0.0,0.0,0.0,0.0
1339,60026898,0.0,0.0,0.0,0.0
1340,60026904,0.0,0.0,0.0,0.0
1341,60026906,0.0,0.0,0.0,0.0
1342,60026918,0.0,0.0,0.0,0.0
1343,60026935,0.0,0.0,0.0,0.0
1344,60026954,5654700.0,31000.0,0.0,0.0
1345,60026968,8034900.0,0.0,0.0,0.0
1346,60026999,0.0,0.0,0.0,0.0
1347,60027026,0.0,0.0,0.0,0.0
1349,60027033,0.0,0.0,0.0,0.0
1415,60027838,0.0,0.0,0.0,0.0
1350,60027071,0.0,0.0,0.0,0.0
1351,60027085,0.0,0.0,0.0,0.0
1352,60027086,652300.0,0.0,0.0,0.0
1353,60027094,0.0,0.0,0.0,0.0
1354,60027118,20200.0,0.0,0.0,0.0
1355,60027203,30500.0,0.0,0.0,0.0
1356,60027218,0.0,0.0,0.0,0.0
1357,60027252,22300.0,0.0,0.0,0.0
1358,60027267,135400.0,0.0,0.0,0.0
1359,60027271,0.0,0.0,0.0,0.0
1360,60027274,0.0,0.0,0.0,0.0
1336,60026861,0.0,0.0,0.0,0.0
1335,60026857,174500.0,0.0,0.0,0.0
1334,60026855,0.0,0.0,0.0,0.0
1333,60026852,0.0,0.0,0.0,0.0
1310,60026530,82000.0,0.0,0.0,0.0
1311,60026536,0.0,0.0,0.0,0.0
1312,60026559,16600.0,0.0,0.0,0.0
1313,60026561,0.0,0.0,0.0,0.0
1314,60026562,0.0,0.0,0.0,0.0
1315,60026573,0.0,0.0,0.0,0.0
1316,60026578,0.0,0.0,0.0,0.0
1317,60026594,402700.0,0.0,0.0,0.0
1318,60026600,0.0,0.0,0.0,0.0
1319,60026601,0.0,0.0,0.0,0.0
1320,60026624,0.0,0.0,0.0,0.0
1321,60026625,0.0,0.0,0.0,0.0
1322,60026635,0.0,0.0,0.0,0.0
1323,60026640,0.0,0.0,0.0,0.0
1324,60026641,0.0,0.0,0.0,0.0
1325,60026695,0.0,0.0,0.0,0.0
1326,60026724,1488200.0,510000.0,0.0,0.0
1327,60026725,0.0,0.0,0.0,0.0
1328,60026757,0.0,0.0,0.0,0.0
1329,60026828,0.0,0.0,0.0,0.0
1330,60026829,0.0,0.0,0.0,0.0
1331,60026841,0.0,0.0,0.0,0.0
1332,60026850,0.0,0.0,0.0,0.0
1361,60027275,0.0,0.0,0.0,0.0
1362,60027281,0.0,0.0,0.0,0.0
1363,60027290,15000.0,0.0,0.0,0.0
1390,60027545,0.0,0.0,0.0,0.0
1392,60027578,0.0,0.0,0.0,0.0
1393,60027587,0.0,0.0,0.0,0.0
1394,60027589,0.0,0.0,0.0,0.0
1395,60027603,0.0,0.0,0.0,0.0
1396,60027664,834000.0,44000.0,0.0,0.0
1397,60027683,0.0,0.0,0.0,0.0
1398,60027697,0.0,0.0,0.0,0.0
1399,60027704,0.0,0.0,0.0,0.0
1400,60027705,0.0,0.0,0.0,0.0
1401,60027712,0.0,0.0,0.0,0.0
1402,60027715,0.0,0.0,0.0,0.0
1403,60027718,490000.0,633000.0,0.0,0.0
1404,60027719,0.0,0.0,0.0,0.0
1405,60027730,0.0,0.0,0.0,0.0
1406,60027732,0.0,0.0,0.0,0.0
1407,60027751,0.0,0.0,0.0,0.0
1408,60027758,13300.0,0.0,0.0,0.0
1409,60027761,18700.0,0.0,0.0,0.0
1410,60027789,0.0,0.0,0.0,0.0
1411,60027811,0.0,0.0,0.0,0.0
1412,60027815,0.0,0.0,0.0,0.0
1413,60027824,0.0,0.0,0.0,0.0
1414,60027831,0.0,0.0,0.0,0.0
1391,60027561,256400.0,0.0,0.0,0.0
1389,60027544,0.0,0.0,0.0,0.0
1364,60027296,0.0,0.0,0.0,0.0
1388,60027535,0.0,0.0,0.0,0.0
1365,60027363,0.0,0.0,0.0,0.0
1366,60027377,0.0,0.0,0.0,0.0
1367,60027388,422000.0,0.0,0.0,0.0
1368,60027407,15700.0,0.0,0.0,0.0
1369,60027408,804500.0,0.0,0.0,0.0
1370,60027410,49600.0,0.0,0.0,0.0
1371,60027411,45000.0,0.0,0.0,0.0
1372,60027413,0.0,0.0,0.0,0.0
1373,60027431,92200.0,0.0,0.0,0.0
1374,60027440,0.0,0.0,0.0,0.0
1375,60027442,0.0,0.0,0.0,0.0
1376,60027443,0.0,0.0,0.0,0.0
1377,60027446,35300.0,0.0,0.0,0.0
1378,60027452,0.0,0.0,0.0,0.0
1379,60027453,0.0,0.0,0.0,0.0
1380,60027469,0.0,0.0,0.0,0.0
1381,60027470,0.0,0.0,0.0,0.0
1382,60027488,0.0,0.0,0.0,0.0
1383,60027490,0.0,0.0,0.0,0.0
1384,60027500,622100.0,30000.0,0.0,0.0
1385,60027501,0.0,0.0,0.0,0.0
1386,60027530,0.0,0.0,0.0,0.0
1387,60027534,0.0,0.0,0.0,0.0
1525,60028813,0.0,0.0,0.0,0.0
1526,60028814,0.0,0.0,0.0,0.0
1527,60028838,0.0,0.0,0.0,0.0
1677,60030853,0.0,0.0,0.0,0.0
1666,60030700,0.0,0.0,0.0,0.0
1667,60030705,1700.0,0.0,0.0,0.0
1668,60030713,0.0,0.0,0.0,0.0
1669,60030737,3300.0,0.0,0.0,0.0
1670,60030791,10000.0,0.0,0.0,0.0
1671,60030794,0.0,0.0,0.0,0.0
1672,60030810,0.0,0.0,0.0,0.0
1673,60030825,23300.0,0.0,0.0,0.0
1674,60030826,0.0,0.0,0.0,0.0
1675,60030840,0.0,0.0,0.0,0.0
1676,60030846,340100.0,0.0,0.0,0.0
1678,60030861,10800.0,0.0,0.0,0.0
1528,60028844,0.0,0.0,0.0,0.0
1679,60030864,191100.0,0.0,0.0,0.0
1680,60030866,0.0,0.0,0.0,0.0
1681,60030872,0.0,0.0,0.0,0.0
1682,60030873,33200.0,0.0,0.0,0.0
1683,60030874,0.0,0.0,0.0,0.0
1684,60030876,0.0,0.0,0.0,0.0
1685,60030882,80600.0,0.0,0.0,0.0
1686,60030883,0.0,0.0,0.0,0.0
1687,60030934,0.0,0.0,0.0,0.0
1688,60030935,0.0,0.0,0.0,0.0
1689,60030940,211700.0,0.0,0.0,0.0
1665,60030678,0.0,0.0,0.0,0.0
1664,60030668,0.0,0.0,0.0,0.0
1663,60030662,0.0,0.0,0.0,0.0
1662,60030661,0.0,0.0,0.0,0.0
1638,60030340,0.0,0.0,0.0,0.0
1639,60030350,0.0,0.0,0.0,0.0
1640,60030373,0.0,0.0,0.0,0.0
1641,60030376,0.0,0.0,0.0,0.0
1642,60030398,0.0,0.0,0.0,0.0
1643,60030403,0.0,0.0,0.0,0.0
1644,60030415,0.0,0.0,0.0,0.0
1645,60030434,0.0,0.0,0.0,0.0
1646,60030459,0.0,0.0,0.0,0.0
1647,60030469,0.0,0.0,0.0,0.0
1648,60030470,0.0,0.0,0.0,0.0
1649,60030489,0.0,0.0,0.0,0.0
1650,60030500,0.0,0.0,0.0,0.0
1651,60030503,0.0,0.0,0.0,0.0
1652,60030550,0.0,0.0,0.0,0.0
1653,60030571,0.0,0.0,0.0,0.0
1654,60030572,0.0,0.0,0.0,0.0
1656,60030610,0.0,0.0,0.0,0.0
1657,60030611,0.0,0.0,0.0,0.0
1658,60030626,0.0,0.0,0.0,0.0
1659,60030650,0.0,0.0,0.0,0.0
1660,60030652,0.0,0.0,0.0,0.0
1661,60030657,0.0,0.0,0.0,0.0
1690,60030947,0.0,0.0,0.0,0.0
1691,60030951,15200.0,0.0,0.0,0.0
1692,60030953,0.0,0.0,0.0,0.0
1719,60031187,0.0,0.0,0.0,0.0
1721,60031212,0.0,0.0,0.0,0.0
1722,60031213,0.0,0.0,0.0,0.0
1723,60031222,80400.0,0.0,0.0,0.0
1724,60031223,139600.0,0.0,0.0,0.0
1725,60031227,0.0,0.0,0.0,0.0
1726,60031228,0.0,0.0,0.0,0.0
1727,60031231,0.0,0.0,0.0,0.0
1728,60031233,0.0,0.0,0.0,0.0
1729,60031241,0.0,0.0,0.0,0.0
1730,60031244,0.0,0.0,0.0,0.0
1731,60031279,0.0,0.0,0.0,0.0
1732,60031283,0.0,0.0,0.0,0.0
1733,60031287,0.0,0.0,0.0,0.0
1734,60031289,0.0,0.0,0.0,0.0
1735,60031294,0.0,0.0,0.0,0.0
1736,60031298,0.0,0.0,0.0,0.0
1737,60031301,0.0,0.0,0.0,0.0
1738,60031307,0.0,0.0,0.0,0.0
1739,60031314,26800.0,0.0,0.0,0.0
1740,60031320,29600.0,0.0,0.0,0.0
1741,60031330,8200.0,0.0,0.0,0.0
1742,60031338,0.0,0.0,0.0,0.0
1743,60031340,0.0,0.0,0.0,0.0
1720,60031211,0.0,0.0,0.0,0.0
1718,60031186,0.0,0.0,0.0,0.0
1693,60030957,0.0,0.0,0.0,0.0
1717,60031180,0.0,0.0,0.0,0.0
1694,60030960,0.0,0.0,0.0,0.0
1695,60030974,0.0,0.0,0.0,0.0
1696,60030978,0.0,0.0,0.0,0.0
1697,60030983,0.0,0.0,0.0,0.0
1698,60030995,0.0,0.0,0.0,0.0
1699,60031026,0.0,0.0,0.0,0.0
1700,60031029,21900.0,0.0,0.0,0.0
1701,60031054,0.0,0.0,0.0,0.0
1702,60031064,0.0,0.0,0.0,0.0
1703,60031066,0.0,0.0,0.0,0.0
1704,60031069,0.0,0.0,0.0,0.0
1705,60031070,0.0,0.0,0.0,0.0
1706,60031103,0.0,0.0,0.0,0.0
1707,60031105,0.0,0.0,0.0,0.0
1708,60031108,0.0,0.0,0.0,0.0
1709,60031109,0.0,0.0,0.0,0.0
1710,60031143,0.0,0.0,0.0,0.0
1711,60031147,0.0,0.0,0.0,0.0
1712,60031155,0.0,0.0,0.0,0.0
1713,60031156,0.0,0.0,0.0,0.0
1714,60031157,0.0,0.0,0.0,0.0
1715,60031177,0.0,0.0,0.0,0.0
1716,60031179,0.0,0.0,0.0,0.0
1637,60030329,0.0,0.0,0.0,0.0
1636,60030327,0.0,0.0,0.0,0.0
1635,60030326,0.0,0.0,0.0,0.0
1554,60029238,0.0,0.0,0.0,0.0
1556,60029264,27300.0,0.0,0.0,0.0
1557,60029275,0.0,0.0,0.0,0.0
1558,60029340,0.0,0.0,0.0,0.0
1559,60029400,0.0,0.0,0.0,0.0
1560,60029406,0.0,0.0,0.0,0.0
1561,60029413,125600.0,0.0,0.0,0.0
1562,60029414,0.0,0.0,0.0,0.0
1563,60029419,0.0,0.0,0.0,0.0
1564,60029425,0.0,0.0,0.0,0.0
1565,60029429,363500.0,0.0,0.0,0.0
1566,60029455,0.0,0.0,0.0,0.0
1567,60029456,10500.0,0.0,0.0,0.0
1568,60029459,0.0,0.0,0.0,0.0
1569,60029463,0.0,0.0,0.0,0.0
1570,60029472,43100.0,0.0,0.0,0.0
1571,60029479,0.0,0.0,0.0,0.0
1572,60029486,0.0,0.0,0.0,0.0
1573,60029490,0.0,0.0,0.0,0.0
1574,60029549,15100.0,0.0,0.0,0.0
1575,60029554,0.0,0.0,0.0,0.0
1576,60029556,0.0,0.0,0.0,0.0
1577,60029568,0.0,561000.0,0.0,0.0
1578,60029589,0.0,0.0,0.0,0.0
1555,60029249,0.0,0.0,0.0,0.0
1553,60029219,18200.0,0.0,0.0,0.0
1580,60029593,0.0,0.0,0.0,0.0
1552,60029168,0.0,0.0,0.0,0.0
1529,60028866,0.0,0.0,0.0,0.0
1530,60028917,0.0,0.0,0.0,0.0
1531,60028929,0.0,0.0,0.0,0.0
1532,60028944,0.0,0.0,0.0,0.0
1533,60028945,11300.0,0.0,0.0,0.0
1534,60028975,0.0,0.0,0.0,0.0
1535,60028980,0.0,0.0,0.0,0.0
1536,60028991,0.0,0.0,0.0,0.0
1537,60029001,0.0,0.0,0.0,0.0
1538,60029022,0.0,0.0,0.0,0.0
1539,60029028,0.0,0.0,0.0,0.0
1540,60029040,0.0,0.0,0.0,0.0
1541,60029044,0.0,0.0,0.0,0.0
1542,60029048,0.0,0.0,0.0,0.0
1543,60029054,0.0,0.0,0.0,0.0
1544,60029065,0.0,0.0,0.0,0.0
1545,60029080,0.0,0.0,0.0,0.0
1546,60029109,0.0,0.0,0.0,0.0
1547,60029111,0.0,0.0,0.0,0.0
1548,60029119,19400.0,0.0,0.0,0.0
1549,60029130,0.0,0.0,0.0,0.0
1550,60029132,424200.0,0.0,0.0,0.0
1551,60029167,0.0,0.0,0.0,0.0
1579,60029591,0.0,0.0,0.0,0.0
1581,60029594,0.0,0.0,0.0,0.0
1634,60030310,0.0,0.0,0.0,0.0
1608,60029951,0.0,0.0,0.0,0.0
1610,60029973,0.0,0.0,0.0,0.0
1611,60029976,0.0,0.0,0.0,0.0
1612,60029983,0.0,0.0,0.0,0.0
1613,60030013,0.0,0.0,0.0,0.0
1614,60030060,0.0,0.0,0.0,0.0
1615,60030065,15500.0,0.0,0.0,0.0
