,Issuing Agent,PolicyNum,Product Code,Count_Policy,Base/Rider
4207,60075835,80132387,RHS1,1,Rider
4208,60075835,80132387,UL05,1,Base
4209,60075835,80132387,URC5,1,Rider
4210,60075835,80132387,RHB1,1,Rider
4211,60061923,80132686,RHS1,1,Rider
4212,60061923,80132686,URA5,1,Rider
4213,60061923,80132686,UL05,1,Base
4214,60075549,80131614,URA5,1,Rider
4215,60075549,80131614,UL06,1,Base
4216,60075347,80132028,URC5,1,Rider
4217,60075347,80132028,RHB1,1,Rider
4218,60075347,80132028,UL05,1,Base
4219,60075347,80132028,URA5,1,Rider
4220,60075642,80132471,URW5,1,Rider
4221,60075642,80132471,URC5,1,Rider
4222,60075642,80132471,RHB1,1,Rider
4223,60075642,80132471,URA5,1,Rider
4224,60075642,80132471,UL05,1,Base
4225,60067428,80132592,UL05,1,Base
4226,60067428,80132592,URA5,1,Rider
4227,60067428,80132592,RHB1,1,Rider
4228,60067428,80132592,RHS1,1,Rider
4229,60067428,80132592,URC6,1,Rider
4230,60067428,80132592,URC5,1,Rider
4231,60074691,80132759,URC6,1,Rider
4232,60074691,80132759,UL05,1,Base
4233,60074691,80132759,URA5,1,Rider
4234,60074691,80132759,URC5,1,Rider
4235,60075910,80132768,UL06,1,Base
4236,60074407,80131487,URC5,1,Rider
4237,60074407,80131487,URA5,1,Rider
4238,60074407,80131487,UL05,1,Base
4239,60067700,80132740,UL05,1,Base
4240,60058990,80131730,URA5,1,Rider
4241,60058990,80131730,UL05,1,Base
4242,60057290,80131622,UL05,1,Base
4243,60057290,80131622,URA5,1,Rider
4244,60057290,80131622,RHB1,1,Rider
4245,60075545,80131653,UL05,1,Base
4246,60075545,80131653,URA5,1,Rider
4247,60075545,80131653,URC5,1,Rider
4248,60075545,80131653,RHB1,1,Rider
4249,60075545,80131653,RHS1,1,Rider
4250,60075545,80131653,URT5,1,Rider
4251,60074495,80131850,UL05,1,Base
4252,60074495,80131850,RHB1,1,Rider
4253,60074550,80132752,URC5,1,Rider
4254,60074550,80132752,UL05,1,Base
4255,60074550,80132752,URA5,1,Rider
4256,60071477,80131620,UL06,1,Base
4257,60071477,80131620,URA5,1,Rider
4258,60071477,80131620,RHB1,1,Rider
4259,60071477,80131620,URC5,1,Rider
4260,60070913,80132814,URA5,1,Rider
4261,60070913,80132814,RHB1,1,Rider
4262,60070913,80132814,UL05,1,Base
4263,60058262,80132131,URA5,1,Rider
4264,60058262,80132131,RHB1,1,Rider
4265,60058262,80132131,UL05,1,Base
4266,60070720,80132948,URA5,1,Rider
4267,60070720,80132948,URC5,1,Rider
4268,60070720,80132948,RHB1,1,Rider
4269,60070720,80132948,UL05,1,Base
4270,60076113,80132576,URA8,1,Rider
4271,60076113,80132576,UL82,1,Base
4272,60076113,80132576,RHS1,1,Rider
4273,60076113,80132576,URL8,1,Rider
4274,60076113,80132576,RHB1,1,Rider
4275,60076113,80132576,URC8,1,Rider
4276,60075827,80132649,UL05,1,Base
4277,60075827,80132649,URC6,1,Rider
4278,60075827,80132649,RHB1,1,Rider
4279,60075884,80132196,EE04,1,Base
4280,60071876,80131969,UL06,1,Base
4281,60071876,80131969,URC5,1,Rider
4282,60071876,80131969,URA5,1,Rider
4283,60071876,80131969,RHB1,1,Rider
4284,60075921,80132259,URA5,1,Rider
4285,60075921,80132259,UL05,1,Base
4286,60076006,80132619,URA5,1,Rider
4287,60076006,80132619,UL05,1,Base
4288,60076006,80132619,URC5,1,Rider
4289,60076006,80132619,RHB1,1,Rider
4290,60073182,80132017,URA5,1,Rider
4291,60073182,80132017,URC5,1,Rider
4292,60073182,80132017,RHB1,1,Rider
4293,60073182,80132017,UL05,1,Base
4294,60071142,80131564,TL01,1,Base
4295,60073734,80132698,RHB1,1,Rider
4296,60073734,80132698,UL06,1,Base
4297,60073734,80132698,URC5,1,Rider
4298,60073734,80132698,URA5,1,Rider
4299,60076125,80132898,UL05,1,Base
4300,60076125,80132898,URC6,1,Rider
4301,60076125,80132898,RHB1,1,Rider
4302,60075778,80131923,URA5,1,Rider
4303,60075778,80131923,UL05,1,Base
4304,60059617,80131890,URA5,1,Rider
4305,60059617,80131890,UL05,1,Base
4306,60059617,80131890,URC5,1,Rider
4307,60073443,80132991,UL05,1,Base
4308,60069209,80132705,URA5,1,Rider
4309,60069209,80132705,UL05,1,Base
4310,60075080,80132804,URA5,1,Rider
4311,60075080,80132804,URW5,1,Rider
4312,60075080,80132804,RHS1,1,Rider
4313,60075080,80132804,URC5,1,Rider
4314,60075080,80132804,UL05,1,Base
4315,60075080,80132804,RHB1,1,Rider
4316,60073749,80132985,URA5,1,Rider
4317,60073749,80132985,RHB1,1,Rider
4318,60073749,80132985,URC5,1,Rider
4319,60073749,80132985,UL05,1,Base
4320,60012256,80132623,RHB1,1,Rider
4321,60012256,80132623,URC6,1,Rider
4322,60012256,80132623,URA5,1,Rider
4323,60012256,80132623,URC5,1,Rider
4324,60012256,80132623,UL05,1,Base
4325,60072038,80131482,URA5,1,Rider
4326,60072038,80131482,URC5,1,Rider
4327,60072038,80131482,RHB1,1,Rider
4328,60072038,80131482,URC6,1,Rider
4329,60072038,80131482,UL05,1,Base
4330,60069092,80131671,UL06,1,Base
4331,60075527,80131899,URA5,1,Rider
4332,60075527,80131899,URC6,1,Rider
4333,60075527,80131899,RHB1,1,Rider
4334,60075527,80131899,UL06,1,Base
4335,60058748,80132369,URC5,1,Rider
4336,60058748,80132369,UL06,1,Base
4337,60074119,80132070,URA5,1,Rider
4338,60074119,80132070,UL05,1,Base
4339,60023717,80132542,UL05,1,Base
4340,60023717,80132542,RHB1,1,Rider
4341,60023717,80132542,URC5,1,Rider
4342,60023717,80132542,URA5,1,Rider
4343,60076051,80132826,UL05,1,Base
4344,60076051,80132826,URC5,1,Rider
4345,60076051,80132826,URA5,1,Rider
4346,60057864,80132010,URC5,1,Rider
4347,60057864,80132010,UL06,1,Base
4348,60074826,80132669,URC6,1,Rider
4349,60074826,80132669,UL05,1,Base
4350,60074826,80132669,RHB1,1,Rider
4351,60074031,80131517,UL05,1,Base
4352,60074031,80131517,URC5,1,Rider
4353,60074031,80131517,URA5,1,Rider
4354,60075582,80131521,URA5,1,Rider
4355,60075582,80131521,UL05,1,Base
4356,60075582,80131521,URC5,1,Rider
4357,60072701,80131744,UL05,1,Base
4358,60072701,80131744,RHB1,1,Rider
4359,60072701,80131744,URA5,1,Rider
4360,60058404,80131876,UL05,1,Base
4361,60073448,80131694,TL01,1,Base
4362,60057289,80131840,URA5,1,Rider
4363,60057289,80131840,RHB1,1,Rider
4364,60057289,80131840,UL05,1,Base
4365,60074722,80132341,URA5,1,Rider
4366,60074722,80132341,RHB1,1,Rider
4367,60074722,80132341,UL05,1,Base
4368,60041544,80132761,URC6,1,Rider
4369,60041544,80132761,UL05,1,Base
4370,60041544,80132761,RHS1,1,Rider
4371,60041544,80132761,URA5,1,Rider
4372,60070984,80132431,URA5,1,Rider
4373,60070984,80132431,URC5,1,Rider
4374,60070984,80132431,URW5,1,Rider
4375,60070984,80132431,UL05,1,Base
4376,60070984,80132431,RHB1,1,Rider
4377,60070984,80132431,URT5,1,Rider
4378,60064674,80131485,URC5,1,Rider
4379,60064674,80131485,URA5,1,Rider
4380,60064674,80131485,RHS1,1,Rider
4381,60064674,80131485,UL05,1,Base
4382,60073832,80131308,RHS1,1,Rider
4383,60073832,80131308,URA5,1,Rider
4384,60073832,80131308,URT5,1,Rider
4385,60073832,80131308,RHB1,1,Rider
4386,60073832,80131308,URC5,1,Rider
4387,60073832,80131308,URC6,1,Rider
4388,60073832,80131308,UL05,1,Base
4389,60075830,80131570,RHS1,1,Rider
4390,60075830,80131570,URC5,1,Rider
4391,60075830,80131570,URC6,1,Rider
4392,60075830,80131570,URA5,1,Rider
4393,60075830,80131570,URW5,1,Rider
4394,60075830,80131570,UL05,1,Base
4395,60069215,80131185,URA5,1,Rider
4396,60069215,80131185,UL05,1,Base
4397,60076014,80133027,URA5,1,Rider
4398,60076014,80133027,URC5,1,Rider
4399,60076014,80133027,UL05,1,Base
4400,60074502,80131770,UL05,1,Base
4401,60059311,80131808,URC5,1,Rider
4402,60059311,80131808,URA5,1,Rider
4403,60059311,80131808,UL05,1,Base
4404,60059311,80131808,RHB1,1,Rider
4405,60075810,80131681,URC5,1,Rider
4406,60075810,80131681,RHB1,1,Rider
4407,60075810,80131681,URA5,1,Rider
4408,60075810,80131681,UL05,1,Base
4409,60074214,80132953,URA5,1,Rider
4410,60074214,80132953,URC5,1,Rider
4411,60074214,80132953,UL05,1,Base
4412,60076066,80132774,UL05,1,Base
4413,60043918,80132650,RHB1,1,Rider
4414,60043918,80132650,URC6,1,Rider
4415,60043918,80132650,URC5,1,Rider
4416,60043918,80132650,URA5,1,Rider
4417,60043918,80132650,UL05,1,Base
4418,60072385,80132577,RHB1,1,Rider
4419,60072385,80132577,UL06,1,Base
4420,60072385,80132577,URC5,1,Rider
4421,60069130,80132715,URA5,1,Rider
4422,60069130,80132715,UL06,1,Base
4423,60075419,80132982,URC5,1,Rider
4424,60075419,80132982,URA5,1,Rider
4425,60075419,80132982,UL05,1,Base
4426,60070706,80132624,URA5,1,Rider
4427,60070706,80132624,UL05,1,Base
4428,60070706,80132624,RHB1,1,Rider
4429,60075807,80131687,UL05,1,Base
4430,60075807,80131687,RHB1,1,Rider
4431,60075807,80131687,URC5,1,Rider
4432,60075807,80131687,RHS1,1,Rider
4433,60062477,80131792,UL05,1,Base
4434,60074485,80132033,URC5,1,Rider
4435,60074485,80132033,UL05,1,Base
4436,60074485,80132033,URA5,1,Rider
4437,60074485,80132033,RHB1,1,Rider
4438,60075631,80132687,RHB1,1,Rider
4439,60075631,80132687,URC5,1,Rider
4440,60075631,80132687,UL05,1,Base
4441,60075631,80132687,URA5,1,Rider
4442,60075631,80132687,RHS1,1,Rider
4443,60076148,80133064,RHB1,1,Rider
4444,60076148,80133064,URC5,1,Rider
4445,60076148,80133064,RHS1,1,Rider
4446,60076148,80133064,URA5,1,Rider
4447,60076148,80133064,UL05,1,Base
4448,60055137,80132646,URA5,1,Rider
4449,60055137,80132646,UL05,1,Base
4450,60055137,80132646,URC5,1,Rider
4451,60055137,80132646,RHB1,1,Rider
4452,60055137,80132646,URC6,1,Rider
4453,60062474,80131788,RHB1,1,Rider
4454,60062474,80131788,UL05,1,Base
4455,60062474,80131788,URA5,1,Rider
4456,60073060,80132311,UL05,1,Base
4457,60075234,80132058,UL05,1,Base
4458,60075234,80132058,URA5,1,Rider
4459,60075234,80132058,URC5,1,Rider
4460,60071396,80132913,UL05,1,Base
4461,60071396,80132913,RHS1,1,Rider
4462,60071396,80132913,URC5,1,Rider
4463,60071396,80132913,RHB1,1,Rider
4464,60071396,80132913,URA5,1,Rider
4465,60033881,80132685,URC6,1,Rider
4466,60033881,80132685,RHB1,1,Rider
4467,60033881,80132685,RHS1,1,Rider
4468,60033881,80132685,URC5,1,Rider
4469,60033881,80132685,UL05,1,Base
4470,60033881,80132685,URA5,1,Rider
4471,60058844,80132929,RHB1,1,Rider
4472,60058844,80132929,URA5,1,Rider
4473,60058844,80132929,URC5,1,Rider
4474,60058844,80132929,UL05,1,Base
4475,60058844,80132929,URT5,1,Rider
4476,60058844,80132929,URC6,1,Rider
4477,60075099,80131958,URA5,1,Rider
4478,60075099,80131958,UL06,1,Base
4479,60075099,80131958,URC5,1,Rider
4480,60074551,80132071,UL05,1,Base
4481,60070772,80132865,RHB1,1,Rider
4482,60070772,80132865,URT5,1,Rider
4483,60070772,80132865,URC6,1,Rider
4484,60070772,80132865,UL05,1,Base
4485,60070772,80132865,URC5,1,Rider
4486,60070772,80132865,URA5,1,Rider
4487,60058126,80131823,UL05,1,Base
4488,60058126,80131823,URC5,1,Rider
4489,60058126,80131823,URA5,1,Rider
4490,60058126,80131823,RHB1,1,Rider
4491,60068108,80132875,URA5,1,Rider
4492,60068108,80132875,URC5,1,Rider
4493,60068108,80132875,RHB1,1,Rider
4494,60068108,80132875,UL05,1,Base
4495,60074503,80131780,UL05,1,Base
4496,60074503,80131780,URC5,1,Rider
4497,60074503,80131780,URA5,1,Rider
4498,60074503,80131780,RHS1,1,Rider
4499,60050927,80132008,UL05,1,Base
4500,60050927,80132008,URC5,1,Rider
4501,60050927,80132008,URA5,1,Rider
4502,60050927,80132008,RHB1,1,Rider
4503,60072703,80132409,UL05,1,Base
4504,60075183,80132494,URA5,1,Rider
4505,60075183,80132494,UL05,1,Base
4506,60075183,80132494,URC5,1,Rider
4507,60074141,80132751,RHB1,1,Rider
4508,60074141,80132751,URA5,1,Rider
4509,60074141,80132751,UL05,1,Base
4510,60074546,80131935,URA5,1,Rider
4511,60074546,80131935,UL05,1,Base
4512,60074546,80131935,RHS1,1,Rider
4513,60074546,80131935,URC6,1,Rider
4514,60074546,80131935,URC5,1,Rider
4515,60073734,80132336,UL06,1,Base
4516,60073734,80132336,URC5,1,Rider
4517,60073734,80132336,URA5,1,Rider
4518,60074130,80132356,UL05,1,Base
4519,60074130,80132356,URA5,1,Rider
4520,60055972,80131798,URA5,1,Rider
4521,60055972,80131798,UL05,1,Base
4522,60055972,80131798,URC6,1,Rider
4523,60055972,80131798,RHB1,1,Rider
4524,60055972,80131798,URC5,1,Rider
4525,60075206,80132831,URA5,1,Rider
4526,60075206,80132831,RHS1,1,Rider
4527,60075206,80132831,URC6,1,Rider
4528,60075206,80132831,UL05,1,Base
4529,60075206,80132831,RHB1,1,Rider
4530,60075206,80132831,URC5,1,Rider
4531,60067560,80131794,UL05,1,Base
4532,60075884,80132195,TL01,1,Base
4533,60071856,80131944,UL05,1,Base
4534,60071856,80131944,URA5,1,Rider
4535,60071856,80131944,URC6,1,Rider
4536,60071856,80131944,RHB1,1,Rider
4537,60071856,80131944,RHS1,1,Rider
4538,60075741,80132450,UL05,1,Base
4539,60075741,80132450,URA5,1,Rider
4540,60075741,80132450,URW5,1,Rider
4541,60075741,80132450,URC5,1,Rider
4542,60075741,80132450,RHB1,1,Rider
4543,60074831,80132815,UL06,1,Base
4544,60071836,80132683,RHB1,1,Rider
4545,60071836,80132683,UL05,1,Base
4546,60075269,80132063,UL06,1,Base
4547,60058295,80132593,URC5,1,Rider
4548,60058295,80132593,URA5,1,Rider
4549,60058295,80132593,URC6,1,Rider
4550,60058295,80132593,RHB1,1,Rider
4551,60058295,80132593,UL05,1,Base
4552,60075863,80131736,UL05,1,Base
4553,60075863,80131736,URC6,1,Rider
4554,60075863,80131736,RHB1,1,Rider
4555,60074756,80131588,UL05,1,Base
4556,60074756,80131588,URC5,1,Rider
4557,60074756,80131588,RHB1,1,Rider
4558,60074756,80131588,URA5,1,Rider
4559,60071312,80132821,RHS1,1,Rider
4560,60071312,80132821,URC5,1,Rider
4561,60071312,80132821,URA5,1,Rider
4562,60071312,80132821,UL05,1,Base
4563,60071312,80132821,RHB1,1,Rider
4564,60074710,80131897,URC5,1,Rider
4565,60074710,80131897,UL06,1,Base
4566,60074710,80131897,URA5,1,Rider
4567,60074710,80131897,RHB1,1,Rider
4568,60032916,80131509,UL06,1,Base
4569,60032916,80131509,RHB1,1,Rider
4570,60032916,80131509,URT5,1,Rider
4571,60032916,80131509,URA5,1,Rider
4572,60032916,80131509,URC5,1,Rider
4573,60032916,80131509,URW5,1,Rider
4574,60073042,80129730,UL05,1,Base
4575,60073042,80129730,URC5,1,Rider
4576,60073042,80129730,URA5,1,Rider
4577,60074503,80131784,URC5,1,Rider
4578,60074503,80131784,UL05,1,Base
4579,60074503,80131784,RHB1,1,Rider
4580,60074503,80131784,URA5,1,Rider
4581,60074503,80131784,RHS1,1,Rider
4582,60062475,80131647,UL05,1,Base
4583,60062475,80131647,URA5,1,Rider
4584,60062475,80131647,RHB1,1,Rider
4585,60076011,80132169,URA5,1,Rider
4586,60076011,80132169,RHS1,1,Rider
4587,60076011,80132169,RHB1,1,Rider
4588,60076011,80132169,UL05,1,Base
4589,60057169,80132012,UL06,1,Base
4590,60057169,80132012,URC5,1,Rider
4591,60069245,80132263,RHB1,1,Rider
4592,60069245,80132263,RHS1,1,Rider
4593,60069245,80132263,URC5,1,Rider
4594,60069245,80132263,URA5,1,Rider
4595,60069245,80132263,UL05,1,Base
4596,60069114,80132004,UL05,1,Base
4597,60069114,80132004,URC5,1,Rider
4598,60069114,80132004,URA5,1,Rider
4599,60071731,80133003,UL05,1,Base
4600,60071731,80133003,URA5,1,Rider
4601,60071731,80133003,URC5,1,Rider
4602,60075198,80131477,URC5,1,Rider
4603,60075198,80131477,URA5,1,Rider
4604,60075198,80131477,UL05,1,Base
4605,60075422,80132288,RHB1,1,Rider
4606,60075422,80132288,UL05,1,Base
4607,60075422,80132288,URC5,1,Rider
4608,60075422,80132288,URA5,1,Rider
4609,60074148,80131769,URC6,1,Rider
4610,60074148,80131769,UL05,1,Base
4611,60074148,80131769,RHB1,1,Rider
4612,60072459,80132144,RHB1,1,Rider
4613,60072459,80132144,UL05,1,Base
4614,60072459,80132144,URA5,1,Rider
4615,60072459,80132144,RHS1,1,Rider
4616,60072459,80132144,URC5,1,Rider
4617,60055891,80132231,URC5,1,Rider
4618,60055891,80132231,UL06,1,Base
4619,60031379,80132030,UL05,1,Base
4620,60041981,80132589,URA5,1,Rider
4621,60041981,80132589,URC5,1,Rider
4622,60041981,80132589,UL05,1,Base
4623,60075213,80133061,UL82,1,Base
4624,60075213,80133061,URC8,1,Rider
4625,60075213,80133061,RHB1,1,Rider
4626,60075213,80133061,URA8,1,Rider
4627,60068835,80132816,UL05,1,Base
4628,60072798,80132659,RHB1,1,Rider
4629,60072798,80132659,UL05,1,Base
4630,60072798,80132659,RHS1,1,Rider
4631,60071977,80132890,URC5,1,Rider
4632,60071977,80132890,UL05,1,Base
4633,60071977,80132890,URW5,1,Rider
4634,60071977,80132890,RHB1,1,Rider
4635,60071977,80132890,RHS1,1,Rider
4636,60071977,80132890,URA5,1,Rider
4637,60075277,80131677,URW5,1,Rider
4638,60075277,80131677,URC5,1,Rider
4639,60075277,80131677,RHS1,1,Rider
4640,60075277,80131677,UL05,1,Base
4641,60075277,80131677,URA5,1,Rider
4642,60075277,80131677,RHB1,1,Rider
4643,60042136,80131879,URA5,1,Rider
4644,60042136,80131879,RHS1,1,Rider
4645,60042136,80131879,RHB1,1,Rider
4646,60042136,80131879,URC5,1,Rider
4647,60042136,80131879,UL05,1,Base
4648,60069095,80131922,URC5,1,Rider
4649,60069095,80131922,UL06,1,Base
4650,60032916,80131510,UL06,1,Base
4651,60032916,80131510,URA5,1,Rider
4652,60032916,80131510,URC5,1,Rider
4653,60032916,80131510,RHB1,1,Rider
4654,60069757,80132209,RHS1,1,Rider
4655,60069757,80132209,URA5,1,Rider
4656,60069757,80132209,URT5,1,Rider
4657,60069757,80132209,URC5,1,Rider
4658,60069757,80132209,URC6,1,Rider
4659,60069757,80132209,RHB1,1,Rider
4660,60069757,80132209,UL05,1,Base
4661,60068331,80132210,URA5,1,Rider
4662,60068331,80132210,RHB1,1,Rider
4663,60068331,80132210,URC5,1,Rider
4664,60068331,80132210,UL05,1,Base
4665,60068160,80132404,URA5,1,Rider
4666,60068160,80132404,RHB1,1,Rider
4667,60068160,80132404,URC5,1,Rider
4668,60068160,80132404,UL05,1,Base
4669,60024304,80132537,URA5,1,Rider
4670,60024304,80132537,URT5,1,Rider
4671,60024304,80132537,UL05,1,Base
4672,60024304,80132537,RHB1,1,Rider
4673,60024304,80132537,URC6,1,Rider
4674,60024304,80132537,URC5,1,Rider
4675,60024304,80132537,RHS1,1,Rider
4676,60071722,80132468,UL05,1,Base
4677,60075163,80132921,URA5,1,Rider
4678,60075163,80132921,RHB1,1,Rider
4679,60075163,80132921,URC5,1,Rider
4680,60075163,80132921,UL05,1,Base
4681,60075163,80132921,RHS1,1,Rider
4682,60006894,80131474,UL05,1,Base
4683,60006894,80131474,URA5,1,Rider
4684,60006894,80131474,RHB1,1,Rider
4685,60006894,80131474,URC5,1,Rider
4686,60075545,80131503,UL05,1,Base
4687,60075545,80131503,RHB1,1,Rider
4688,60075545,80131503,URC5,1,Rider
4689,60075545,80131503,URC6,1,Rider
4690,60075545,80131503,URA5,1,Rider
4691,60075545,80131503,RHS1,1,Rider
4692,60075783,80132667,RHB1,1,Rider
4693,60075783,80132667,URC6,1,Rider
4694,60075783,80132667,UL05,1,Base
4695,60069360,80131550,RHB1,1,Rider
4696,60069360,80131550,URA5,1,Rider
4697,60069360,80131550,URC6,1,Rider
4698,60069360,80131550,URC5,1,Rider
4699,60069360,80131550,UL05,1,Base
4700,60063857,80132748,URA5,1,Rider
4701,60063857,80132748,UL05,1,Base
4702,60063857,80132748,URC6,1,Rider
4703,60063857,80132748,RHS1,1,Rider
4704,60063857,80132748,RHB1,1,Rider
4705,60063857,80132748,URC5,1,Rider
4706,60066784,80132052,URC5,1,Rider
4707,60066784,80132052,URA5,1,Rider
4708,60066784,80132052,RHB1,1,Rider
4709,60066784,80132052,UL05,1,Base
4710,60076077,80132277,URC5,1,Rider
4711,60076077,80132277,URA5,1,Rider
4712,60076077,80132277,UL05,1,Base
4713,60074142,80132533,UL05,1,Base
4714,60074142,80132533,URA5,1,Rider
4715,60074142,80132533,URC5,1,Rider
4716,60075747,80132526,UL06,1,Base
4717,60075747,80132526,URC5,1,Rider
4718,60073066,80133000,UL06,1,Base
4719,60073066,80133000,URA5,1,Rider
4720,60069134,80132733,UL06,1,Base
4721,60058748,80131674,UL06,1,Base
4722,60058748,80131674,URC5,1,Rider
4723,60058263,80132363,URA5,1,Rider
4724,60058263,80132363,RHB1,1,Rider
4725,60058263,80132363,UL05,1,Base
4726,60067127,80131856,RHB1,1,Rider
4727,60067127,80131856,RHS1,1,Rider
4728,60067127,80131856,UL05,1,Base
4729,60067127,80131856,URC5,1,Rider
4730,60067127,80131856,URA5,1,Rider
4731,60067127,80131856,URC6,1,Rider
4732,60058129,80131530,URC5,1,Rider
4733,60058129,80131530,UL05,1,Base
4734,60058129,80131530,RHB1,1,Rider
4735,60058129,80131530,URA5,1,Rider
4736,60075174,80132032,URA5,1,Rider
4737,60075174,80132032,RHB1,1,Rider
4738,60075174,80132032,URC5,1,Rider
4739,60075174,80132032,UL05,1,Base
4740,60075778,80132294,RHB1,1,Rider
4741,60075778,80132294,UL05,1,Base
4742,60071439,80132773,RHB1,1,Rider
4743,60071439,80132773,UL05,1,Base
4744,60071439,80132773,URC5,1,Rider
4745,60071439,80132773,URA5,1,Rider
4746,60075971,80132181,UL05,1,Base
4747,60075971,80132181,URC6,1,Rider
4748,60075971,80132181,URC5,1,Rider
4749,60075971,80132181,URA5,1,Rider
4750,60075183,80131668,URW5,1,Rider
4751,60075183,80131668,URC5,1,Rider
4752,60075183,80131668,URA5,1,Rider
4753,60075183,80131668,UL05,1,Base
4754,60071490,80131689,TL01,1,Base
4755,60059145,80131745,UL05,1,Base
4756,60059145,80131745,URC5,1,Rider
4757,60059145,80131745,URA5,1,Rider
4758,60059145,80131745,RHB1,1,Rider
4759,60067554,80131786,UL05,1,Base
4760,60059147,80131996,URA5,1,Rider
4761,60059147,80131996,URC5,1,Rider
4762,60059147,80131996,RHB1,1,Rider
4763,60059147,80131996,UL05,1,Base
4764,60073411,80131848,UL05,1,Base
4765,60075730,80132227,URA5,1,Rider
4766,60075730,80132227,RHB1,1,Rider
4767,60075730,80132227,URC5,1,Rider
4768,60075730,80132227,UL05,1,Base
4769,60071516,80132871,URC5,1,Rider
4770,60071516,80132871,RHS1,1,Rider
4771,60071516,80132871,RHB1,1,Rider
4772,60071516,80132871,URA5,1,Rider
4773,60071516,80132871,UL05,1,Base
4774,60019707,80132897,URA5,1,Rider
4775,60019707,80132897,URC5,1,Rider
4776,60019707,80132897,RHS1,1,Rider
4777,60019707,80132897,UL05,1,Base
4778,60019707,80132897,RHB1,1,Rider
4779,60059672,80131939,UL06,1,Base
4780,60059672,80131939,URC5,1,Rider
4781,60075815,80131961,URA5,1,Rider
4782,60075815,80131961,URC5,1,Rider
4783,60075815,80131961,UL05,1,Base
4784,60075815,80131961,RHB1,1,Rider
4785,60059672,80131918,UL06,1,Base
4786,60059672,80131918,URC5,1,Rider
4787,60070645,80132194,UL05,1,Base
4788,60070645,80132194,URA5,1,Rider
4789,60046238,80132354,URC6,1,Rider
4790,60046238,80132354,UL05,1,Base
4791,60046238,80132354,RHB1,1,Rider
4792,60046238,80132354,URA5,1,Rider
4793,60046238,80132354,URC5,1,Rider
4794,60066517,80132642,UL05,1,Base
4795,60070970,80132858,RHS1,1,Rider
4796,60070970,80132858,URC5,1,Rider
4797,60070970,80132858,RHB1,1,Rider
4798,60070970,80132858,URC6,1,Rider
4799,60070970,80132858,UL05,1,Base
4800,60070970,80132858,URA5,1,Rider
4801,60066756,80133053,UL81,1,Base
4802,60076006,80132617,URA5,1,Rider
4803,60076006,80132617,RHB1,1,Rider
4804,60076006,80132617,URC5,1,Rider
4805,60076006,80132617,UL05,1,Base
4806,60075667,80131500,URA5,1,Rider
4807,60075667,80131500,UL06,1,Base
4808,60061917,80132441,RHB1,1,Rider
4809,60061917,80132441,URC5,1,Rider
4810,60061917,80132441,URA5,1,Rider
4811,60061917,80132441,UL05,1,Base
4812,60074154,80131948,URA5,1,Rider
4813,60074154,80131948,UL05,1,Base
4814,60074154,80131948,URC5,1,Rider
4815,60074154,80131948,URC6,1,Rider
4816,60074154,80131948,RHB1,1,Rider
4817,60055933,80131801,RHB1,1,Rider
4818,60055933,80131801,URC6,1,Rider
4819,60055933,80131801,URA5,1,Rider
4820,60055933,80131801,UL05,1,Base
4821,60055933,80131801,URC5,1,Rider
4822,60075642,80131480,URA5,1,Rider
4823,60075642,80131480,URC5,1,Rider
4824,60075642,80131480,UL05,1,Base
4825,60075642,80131480,RHB1,1,Rider
4826,60074123,80132702,UL05,1,Base
4827,60074123,80132702,URA5,1,Rider
4828,60074123,80132702,URC5,1,Rider
4829,60071492,80131574,UL05,1,Base
4830,60072718,80131575,UL05,1,Base
4831,60072718,80131575,RHS1,1,Rider
4832,60072718,80131575,URC5,1,Rider
4833,60072718,80131575,URA5,1,Rider
4834,60072718,80131575,URC6,1,Rider
4835,60072718,80131575,RHB1,1,Rider
4836,60071404,80131887,UL05,1,Base
4837,60071404,80131887,URA5,1,Rider
4838,60075447,80131976,UL05,1,Base
4839,60026119,80131544,URC5,1,Rider
4840,60026119,80131544,URA5,1,Rider
4841,60026119,80131544,RHB1,1,Rider
4842,60026119,80131544,UL05,1,Base
4843,60040745,80132240,RHB1,1,Rider
4844,60040745,80132240,UL05,1,Base
4845,60040745,80132240,URA5,1,Rider
4846,60040745,80132240,URC5,1,Rider
4847,60073062,80132290,UL05,1,Base
4848,60061917,80132430,URA5,1,Rider
4849,60061917,80132430,URC5,1,Rider
4850,60061917,80132430,RHB1,1,Rider
4851,60061917,80132430,UL05,1,Base
4852,60076119,80132783,UL05,1,Base
4853,60069832,80131896,RHB1,1,Rider
4854,60069832,80131896,UL06,1,Base
4855,60069832,80131896,URA5,1,Rider
4856,60069832,80131896,URC5,1,Rider
4857,60073168,80132925,UL05,1,Base
4858,60073168,80132925,URA5,1,Rider
4859,60056582,80131789,URA5,1,Rider
4860,60056582,80131789,URC5,1,Rider
4861,60056582,80131789,UL05,1,Base
4862,60056582,80131789,RHB1,1,Rider
4863,60074534,80131505,UL05,1,Base
4864,60074534,80131505,URC5,1,Rider
4865,60074534,80131505,URA5,1,Rider
4866,60059149,80131806,URC5,1,Rider
4867,60059149,80131806,URA5,1,Rider
4868,60059149,80131806,UL05,1,Base
4869,60071329,80131793,RHB1,1,Rider
4870,60071329,80131793,UL05,1,Base
4871,60071329,80131793,URA5,1,Rider
4872,60056393,80132700,UL06,1,Base
4873,60056393,80132700,URC5,1,Rider
